first_name,last_name,pdga_number,rating,year,class,gender,division_name,division_code,country,state_prov,tournaments,rating_rounds_used,points,prize,last_modified
Justin,Kinard,68896,929,2018,A,Male,Intermediate,MA2,United States,TX,5,9,3256,,2018-10-24
Mike,Kemner,30555,905,2007,A,Male,Intermediate,MA2,United States,GA,8,3,3256,,2018-05-15
Elijah Rider,Brandt,143853,971,2021,P,Male,Open,MPO,United States,NH,18,46,3255,1564,2021-08-09
Sam,Hendley,32498,947,2018,A,Male,Advanced,MA1,United States,NC,12,20,3255,,2018-12-11
Chase,Neuweg,66279,948,2017,P,Male,Advanced,MA1,United States,IA,10,8,3255,,2018-05-15
Brandon,Oleskie,84911,960,2019,P,Male,Open,MPO,United States,MI,13,44,3252,,2020-01-11
Zachary,Asebedo,65275,951,2019,P,Male,Advanced,MA1,United States,TX,32,35,3252,,2019-12-10
Philo,Brathwaite,26416,1012,2011,P,Male,Open,MPO,United States,CA,14,61,3252,1556,2018-05-15
James,Mosier,17591,994,2012,P,Male,Open,MPO,United States,MI,24,27,3252,2237,2018-05-15
Noah,Beebe,83526,950,2019,A,Male,Advanced,MA1,United States,IA,15,17,3252,,2019-09-04
Adam,Hammes,57365,1001,2016,P,Male,Open,MPO,United States,WI,12,73,3250,4084,2019-12-12
Jeremy,Bell,16338,956,2018,P,Male,Advanced,MA1,United States,TX,5,36,3250,,2019-02-12
Justin,McLuen,12468,987,2010,P,Male,Open,MPO,United States,IA,27,69,3250,2709,2018-05-15
Garrett,Gurthie,13864,1013,2006,P,Male,Open,MPO,United States,FL,24,84,3248,6686,2017-01-11
Chad,Jackson,127054,932,2020,A,Male,Advanced,MA1,United States,OK,21,44,3247,,2020-12-13
Kao,Xiong,96899,958,2019,P,Male,Advanced,MA1,United States,WI,16,26,3247,,2019-10-21
Derrick,Diffenderfer,85294,938,2018,P,Male,Advanced,MA1,United States,PA,16,46,3247,,2018-12-17
Max,Herring,14161,927,2003,P,Male,Advanced,MA1,United States,AL,10,4,3247,,2018-05-15
Seth,White,33182,979,2010,P,Male,Open,MPO,United States,MT,12,11,3247,1620,2018-05-15
Mike,Porter,30408,942,2013,P,Male,Advanced,MA1,United States,MO,14,24,3247,,2018-05-15
Roy,Quilantan,70269,927,2016,P,Male,Advanced,MA1,United States,CA,11,17,3247,,2018-05-15
Josh,Schenkenfelder,71834,951,2020,A,Male,Advanced,MA1,United States,IL,17,54,3245,,2020-12-13
Philip,Bartholomew,45441,997,2018,P,Male,Open,MPO,United States,NC,19,66,3245,3232,2019-12-12
Anthony,Nicolini,69233,929,2018,A,Male,Advanced,MA1,United States,NC,6,13,3245,,2018-12-11
Aaaron Longhound,Gulbranson,48946,929,2018,P,Male,Advanced,MA1,United States,MN,9,33,3245,,2018-10-07
Robert Boogies,Sheren,36411,941,2011,A,Male,Advanced,MA1,United States,DE,8,38,3245,,2018-05-15
Chris,Nelson,78697,962,2016,P,Male,Advanced,MA1,United States,OR,6,76,3245,,2018-05-15
Alex,Villanueva,58653,957,2016,A,Male,Advanced,MA1,United States,MI,10,18,3245,,2018-05-15
Zach,Kelly,60282,959,2016,A,Male,Advanced,MA1,United States,OR,17,23,3245,0,2018-02-27
Harris,Reid,72429,984,2021,P,Male,Open,MPO,United States,CT,10,34,3245,3315,2021-08-09
Tristan,Poss,78931,952,2016,P,Male,Advanced,MA1,United States,WI,8,20,3245,,2018-05-15
Shane,Sandberg,77878,920,2019,A,Male,Intermediate,MA2,United States,KS,6,17,3242,,2019-10-14
Dan,Peraino,85668,896,2018,P,Male,Intermediate,MA2,United States,MO,19,41,3242,,2018-10-30
Zac,Cobus,20165,972,2014,P,Male,Open,MPO,United States,WI,18,33,3242,1153.33,2018-05-15
Matt,McCarley,19133,926,2003,P,Male,Advanced,MA1,United States,OR,16,38,3242,,2018-05-15
Brandon,Rollins,77805,918,2018,A,Male,Advanced,MA1,United States,SC,16,57,3242,,2018-12-23
Mike,Herbst,53409,976,2018,P,Male,Open,MPO,United States,MI,21,7,3242,1580,2018-11-28
Toby,Hufhand,33783,923,2011,A,Male,Advanced,MA1,United States,NC,9,8,3242,,2018-05-15
Patrick,Nemmer,90545,975,2021,P,Male,Open,MPO,United States,MI,22,77,3240,1446,2021-07-31
Thomas,Veal,36573,937,2019,A,Male,Advanced,MA1,United States,TX,15,14,3240,,2019-10-12
Ken,Parks,36673,934,2009,P,Male,Intermediate,MA2,United States,MI,19,15,3240,,2018-05-15
Josh,Miller,62910,955,2017,P,Male,Open,MPO,United States,MN,28,69,3240,734,2018-05-15
Ruben,Alaniz,31881,979,2008,P,Male,Open,MPO,United States,CA,12,51,3240,1046.25,2018-02-27
Dustin,Perry,36224,1003,2016,P,Male,Advanced,MA1,United States,GA,2,11,3240,,2019-12-12
David,Bihl,12771,983,2008,P,Male,Open,MPO,United States,MI,13,8,3240,526.25,2018-05-15
Cameron,Todd,12827,1018,2009,P,Male,Open,MPO,United States,SC,7,5,3240,2295,2018-05-15
Nicholas,Licare,35917,945,2013,A,Male,Advanced,MA1,United States,NC,14,4,3240,,2018-05-15
Robert,Pauly,22291,950,2007,A,Male,Advanced,MA1,United States,CA,14,23,3238,0,2016-10-10
Beau,Dames,80184,951,2018,P,Male,Advanced,MA1,United States,PA,12,9,3237,,2018-11-28
Kieran,Nichols,27514,985,2018,P,Male,Open,MPO,United States,ME,7,22,3237,538,2018-10-05
Greg,Frazier,29687,955,2006,P,Male,Advanced,MA1,United States,SC,4,4,3237,,2018-05-15
David,Weaver,36325,948,2010,P,Male,Advanced,MA1,United States,NC,16,34,3237,,2018-05-15
Mike,Conlee,41267,974,2011,P,Male,Advanced,MA1,United States,IL,10,45,3237,,2018-05-15
Brandon,Oatman,51254,983,2015,P,Male,Open,MPO,United States,NE,22,34,3237,2930,2019-12-12
Sean,Sandifer,40663,926,2017,A,Male,Intermediate,MA2,United States,KS,13,29,3236,,2018-05-15
Mike,Sale,46910,1014,2020,P,Male,Open,MPO,United States,CA,8,30,3235,2624.5,2021-02-22
James,Laur,80533,939,2018,A,Male,Advanced,MA1,United States,MI,13,20,3235,,2018-11-28
Andrew,Bohme,32842,995,2011,P,Male,Open,MPO,United States,AZ,12,16,3235,1923,2018-05-15
Steve,Slater,23634,929,2005,P,Male,Advanced,MA1,United States,IL,29,14,3235,,2018-05-15
David,Nelson,30440,935,2010,A,Male,Advanced,MA1,United States,TX,4,2,3235,,2018-05-15
Missy,Gannon,85942,954,2021,P,Female,Open Women,FPO,United States,NY,17,78,3234,15670,2021-08-04
Garrett,Miller,41638,983,2021,P,Male,Open,MPO,United States,IA,10,23,3232,954,2021-07-28
Ron,Convers,9648,1002,2015,P,Male,Open,MPO,United States,OK,7,45,3232,4366,2019-12-12
Jarod,Gogal,72409,989,2017,P,Male,Open,MPO,United States,OR,22,62,3232,2227.9,2019-12-12
Michael,Robinson,68922,952,2018,P,Male,Advanced,MA1,United States,OR,11,17,3232,,2018-12-08
Wallace,Hall,29294,933,2008,P,Male,Advanced,MA1,United States,TX,17,30,3232,,2018-05-15
Jim,Oates,3351,1013,2008,P,Male,Masters,MPM,United States,CA,8,17,3232,4725,2018-05-15
Kellan,McCann,81605,960,2017,P,Male,Advanced,MA1,United States,AR,8,8,3232,,2018-05-15
Ryan,Hunt,33271,947,2012,A,Male,Advanced,MA1,United States,SC,3,4,3232,,2018-05-15
Jon,Kind,34603,949,2011,P,Male,Advanced,MA1,United States,MI,15,13,3232,,2018-05-15
Chris,Rosales,56946,936,2013,P,Male,Intermediate,MA2,United States,TX,10,1,3232,,2018-05-15
Nathan,Sexton,18824,1035,2012,P,Male,Open,MPO,United States,WA,12,33,3230,5004,2020-05-28
Eric,Downing,77387,970,2019,P,Male,Advanced,MA1,United States,SC,3,18,3230,,2019-11-18
Nicholas,Scott,112981,917,2019,A,Male,Intermediate,MA2,United States,CO,12,31,3230,,2019-10-27
Ryan,Rhodes,91979,977,2018,P,Male,Open,MPO,United States,NC,34,43,3230,2905,2018-12-17
Chad,Kawaminami,19939,922,2004,A,Male,Advanced,MA1,United States,NC,8,1,3230,,2018-05-15
Brad,Brundage,22273,951,2006,A,Male,Advanced,MA1,United States,GA,6,10,3230,,2018-05-15
Scott,Wainwright,24177,936,2007,A,Male,Advanced,MA1,United States,IN,3,8,3230,,2018-05-15
Michael,Deeter,68364,944,2017,P,Male,Advanced Masters,MM1,United States,IA,13,31,3230,,2018-05-15
Don,Smith,16831,989,2017,P,Male,Masters,MPM,United States,CA,11,20,3230,4779.5,2018-05-15
Matthew,Jenkins,17214,937,2016,A,Male,Advanced,MA1,United States,KS,16,28,3230,0,2018-02-27
Toby,Prince,38536,948,2012,A,Male,Advanced,MA1,United States,OK,18,31,3230,,2018-05-15
Traz,Sargent,50754,956,2013,P,Male,Advanced,MA1,United States,MN,13,14,3230,,2018-05-15
Jeffrey,Unferth,35170,951,2015,A,Male,Advanced,MA1,United States,WI,12,6,3230,,2018-05-15
Ben,Shinn,50445,927,2015,P,Male,Advanced Masters,MM1,United States,TN,28,14,3228,,2018-05-15
Cheay,Keomany,109536,904,2021,A,Male,Intermediate,MA2,United States,TX,12,64,3228,,2021-08-09
Dillon,Spellman,103705,950,2021,A,Male,Advanced,MA1,United States,KS,7,26,3227,,2021-08-08
Tim,Knaul,22596,934,2003,P,Male,Advanced,MA1,United States,TN,8,1,3227,,2018-05-15
Kyle,Crabtree,25596,1033,2012,P,Male,Open,MPO,United States,WA,16,38,3227,6573.5,2018-02-14
Paul,Bergey,17842,910,2004,A,Male,Advanced,MA1,United States,NC,12,6,3227,,2018-05-15
Benjamin,Gossett,74317,956,2017,P,Male,Advanced,MA1,United States,SC,12,41,3227,,2018-05-15
Jake,McIntosh,100784,958,2021,A,Male,Advanced,MA1,United States,TN,10,44,3225,,2021-07-27
Joseph,Garland,112803,953,2020,A,Male,Advanced,MA1,United States,IL,16,68,3225,,2020-12-27
Kevin,Sheehan,62461,988,2017,P,Male,Advanced,MA1,United States,MT,1,18,3225,,2019-12-12
Noah,Sowers,77073,961,2019,P,Male,Advanced,MA1,United States,PA,6,27,3225,,2019-10-01
Stephen,Schroeder,48652,962,2012,P,Male,Advanced,MA1,United States,NC,1,10,3225,,2018-05-15
Adam,Johnson,38011,957,2013,A,Male,Advanced,MA1,United States,KY,2,6,3225,,2018-05-15
Calon,Houston-Patton,46797,929,2014,P,Male,Advanced,MA1,United States,MO,8,25,3225,,2018-05-15
Ernie,Westmark,21627,905,2003,P,Male,Advanced,MA1,United States,IA,11,8,3225,,2018-05-15
Brandon,Oleskie,84911,952,2017,P,Male,Advanced,MA1,United States,MI,5,44,3225,,2018-05-15
Frank,Aquilone,81100,939,2018,A,Male,Advanced,MA1,United States,NC,3,10,3225,,2018-10-05
Nate,WestBell,40028,940,2012,P,Male,Advanced,MA1,United States,WA,10,7,3225,,2018-05-15
Blake,Baumgardner,22362,971,2014,A,Male,Advanced,MA1,United States,TX,1,6,3225,,2018-05-15
Justin,McLuen,12468,989,2021,P,Male,Pro Masters 40+,MP40,United States,IA,24,69,3224,6657,2021-08-08
Donnie,Risman,110485,885,2019,A,Male,Intermediate,MA2,United States,TX,53,75,3222,,2020-01-07
Steve,Rhine,22108,933,2005,P,Male,Advanced,MA1,United States,IL,11,2,3222,,2018-05-15
Steve,Rachan,60925,959,2018,P,Male,Advanced,MA1,United States,IL,10,25,3222,,2018-10-07
Cody,Bradshaw,58007,1012,2019,P,Male,Open,MPO,United States,VA,28,95,3220,7010,2021-01-26
Zak,Kemmer,47139,977,2020,P,Male,Open,MPO,United States,IN,27,74,3220,1426,2020-12-27
Timothy T3J,Johnson Jr,59661,1005,2020,P,Male,Open,MPO,United States,MN,6,18,3220,1801,2020-10-12
Rick,Nichols,36687,953,2009,P,Male,Advanced,MA1,United States,MO,10,8,3220,,2018-05-15
James,Mosier,17591,902,2003,P,Male,Advanced,MA1,United States,MI,24,27,3220,,2018-05-15
Jermaine,Barksdale,55870,962,2017,P,Male,Open,MPO,United States,NC,26,66,3220,949,2018-05-15
Brian,Costa,17414,937,2003,P,Male,Advanced,MA1,United States,CA,20,9,3218,0,2017-03-10
Bard,Soleng,19410,1007,2006,P,Male,Open,MPO,United States,CT,16,9,3218,3718.5,2017-01-11
Alex,Durham,103859,983,2020,P,Male,Open,MPO,United States,SC,24,58,3217,1657,2021-01-03
Matt,Clark,70605,940,2018,P,Male,Advanced,MA1,United States,MI,16,107,3217,,2019-01-08
Calvin,Small,22598,933,2007,P,Male,Advanced,MA1,United States,IL,10,2,3217,,2018-05-15
Ryan,Padilla,44563,962,2012,P,Male,Advanced,MA1,United States,IL,13,1,3217,,2018-05-15
Blake,Probert,54088,944,2015,A,Male,Advanced,MA1,United States,IL,13,18,3217,,2018-05-15
James,Bracken,68275,931,2016,P,Male,Advanced,MA1,United States,MS,13,8,3217,,2018-05-15
JohnE,McCray,9852,1023,2005,P,Male,Open,MPO,United States,FL,19,63,3217,10280,2018-02-14
Brad,Hammock,5912,996,2008,P,Male,Open,MPO,United States,GA,13,55,3217,3090,2018-05-15
Terran,Ferguson,111010,998,2021,P,Male,Open,MPO,United States,OR,21,75,3217,2468,2021-08-09
Brett,Koehn,72093,938,2019,A,Male,Intermediate,MA2,United States,KS,6,9,3216,,2019-06-10
Jesse,Diller,73532,968,2021,A,Male,Advanced,MA1,United States,OH,9,42,3215,,2021-07-26
Jesse,Heindel,64640,941,2018,A,Male,Advanced,MA1,United States,PA,10,8,3215,,2018-11-08
Dain,Sivak,23598,961,2006,P,Male,Advanced,MA1,United States,GA,5,9,3215,,2018-05-15
Jeb,Watson,55490,889,2015,P,Male,Advanced,MA1,United States,AL,5,5,3215,,2018-05-15
Walton,Satcher,32277,960,2016,P,Male,Advanced,MA1,United States,SC,3,25,3215,,2018-05-15
Greg,Hines,75755,948,2017,P,Male,Advanced,MA1,United States,IN,10,16,3215,,2018-05-15
Rocky,Brown,35440,959,2010,P,Male,Advanced,MA1,United States,CA,7,8,3215,,2018-05-15
Tyler,Macy,71543,950,2016,A,Male,Advanced,MA1,United States,NC,4,3,3215,,2018-05-15
Keith,Warren,13610,1000,2016,P,Male,Open,MPO,United States,WI,16,22,3212,3262,2019-12-12
John,Anderson,19996,1003,2011,P,Male,Open,MPO,United States,WA,15,33,3212,1641,2018-05-15
Mitchell,Rainey,51880,913,2014,A,Male,Advanced,MA1,United States,AZ,14,25,3212,,2018-05-15
Ryan,Robinson,66977,984,2016,P,Male,Open,MPO,United States,OR,20,41,3212,1458,2018-05-15
Jeff,Yahn,20914,961,2005,P,Male,Advanced,MA1,United States,NC,5,6,3212,,2018-05-15
Jack,Peterson,61173,965,2016,P,Male,Open,MPO,United States,CO,16,29,3212,588.83,2018-05-15
Cyrus,Watrin,119855,903,2020,A,Male,Intermediate,MA2,United States,MN,16,47,3210,,2020-11-01
Stephen,Trello,34621,968,2015,P,Male,Advanced,MA1,United States,GA,1,19,3210,,2019-12-12
Sam,Shiley,56072,995,2016,P,Male,Open,MPO,United States,VA,29,47,3210,3133,2019-12-12
Roger,Shaw,94238,920,2019,A,Male,Advanced,MA1,United States,NC,16,37,3210,,2019-11-11
Jeremiah,Miller,94071,957,2019,P,Male,Advanced,MA1,United States,CO,5,8,3210,,2019-09-03
Cory,McGrath,57487,978,2015,P,Male,Advanced,MA1,United States,CO,1,8,3210,,2018-05-15
Spencer,Edwards,18344,954,2003,P,Male,Advanced,MA1,United States,TN,6,14,3210,,2018-05-15
Robert,Daniel,67504,936,2018,P,Male,Advanced,MA1,United States,TX,2,14,3210,,2018-10-05
Jason,Carr,51083,1005,2015,P,Male,Open,MPO,United States,WA,15,7,3210,3922,2019-12-12
Bruce,Esquivel,44600,944,2019,P,Male,Advanced,MA1,United States,KS,2,32,3210,,2019-07-11
Bruce,Reynolds Jr,44967,949,2013,P,Male,Advanced,MA1,United States,VA,12,24,3210,,2018-05-15
Nate,DeFrain,57495,949,2015,P,Male,Advanced,MA1,United States,MI,1,11,3210,,2018-05-15
Carlos,Richardson,42212,961,2015,P,Male,Advanced,MA1,United States,TX,2,9,3210,,2018-05-15
Jeff,Jones,21539,915,2004,A,Male,Intermediate,MA2,United States,CA,14,16,3210,0,2017-03-10
Todd,Farris,21524,922,2004,A,Male,Intermediate,MA2,United States,CA,14,7,3208,0,2017-03-10
Mike,Moser,5557,1008,2016,P,Male,Open,MPO,United States,DE,24,22,3207,4628,2019-12-12
Joe,Rovere,30306,1028,2018,P,Male,Open,MPO,United States,CO,13,40,3207,7284,2019-12-12
Matthew,Balch,67664,941,2016,A,Male,Advanced,MA1,United States,WI,7,9,3207,,2018-05-15
J,Ray,47865,973,2019,P,Male,Pro Masters 40+,MP40,United States,FL,27,51,3206,6916,2019-12-17
Jeffrey,Orlowski,82193,947,2019,P,Male,Advanced,MA1,United States,FL,18,29,3205,,2020-01-02
Zachary,Rowe,88804,941,2019,A,Male,Advanced,MA1,United States,PA,6,16,3205,,2019-11-03
Frank,Smith,99092,970,2019,P,Male,Advanced,MA1,United States,MI,5,16,3205,,2019-10-12
Nathan,Facine,16544,952,2006,A,Male,Advanced,MA1,United States,FL,13,3,3205,,2018-05-15
Henry,Childres,24834,975,2014,P,Male,Open,MPO,United States,NC,20,12,3205,1356.83,2018-05-15
Gregory,Williams,3153,990,2003,P,Male,Open,MPO,United States,NC,27,1,3205,3682,2017-03-10
Jay Yeti,Reading,15864,1000,2021,P,Male,Open,MPO,United States,TX,14,74,3205,1928,2021-08-08
Blake,Thomas,68979,986,2021,P,Male,Open,MPO,United States,KY,14,60,3205,1961,2021-08-09
Jeremiah,Kraus,38737,988,2010,P,Male,Open,MPO,United States,OH,12,29,3205,1225,2018-05-15
Clint,Kuglar,58751,998,2016,P,Male,Advanced,MA1,United States,GA,2,5,3205,,2018-05-15
George,Smith,4034,998,2016,P,Male,Masters,MPM,United States,MO,12,32,3204,8377.5,2019-12-12
Sarah,Hokom,34563,963,2018,P,Female,Open Women,FPO,United States,ID,30,66,3204,24769.75,2019-12-12
Anthony AP,Perkins,71308,981,2019,P,Male,Open,MPO,United States,TX,35,55,3202,1554,2020-01-07
Miguel,Dominguez,34682,925,2009,P,Male,Intermediate,MA2,United States,NC,18,4,3202,,2018-05-15
Patrick,Harris,42420,939,2011,A,Male,Advanced,MA1,United States,VT,7,43,3202,,2018-05-15
David,Corder,44801,907,2012,A,Male,Advanced,MA1,United States,TX,2,10,3202,,2018-05-15
Patrick,Burke,28567,994,2012,P,Male,Open,MPO,United States,MI,24,58,3202,2119,2018-05-15
Alex,Nimtz,46127,956,2013,P,Male,Advanced,MA1,United States,IN,12,7,3202,,2018-05-15
Alex,Geisinger,52063,1011,2019,P,Male,Open,MPO,United States,MN,11,13,3202,4359,2021-01-26
Dallas,Wrinkle,88370,976,2020,P,Male,Open,MPO,United States,KS,12,31,3202,519,2020-11-16
Michael,Neufeglise,48157,958,2011,A,Male,Advanced,MA1,United States,NY,4,9,3202,,2018-05-15
Chet,Essie,72639,938,2017,A,Male,Intermediate,MA2,United States,WI,18,16,3202,0,2018-02-28
Mike,Young,7808,1014,2001,P,Male,Open,MPO,United States,AL,37,16,3201,16846.25,2018-07-19
Catrina,Allen,44184,967,2016,P,Female,Open,MPO,United States,MN,6,95,3200,,2019-12-12
Terry,Roedell,38166,938,2012,A,Male,Advanced,MA1,United States,FL,8,4,3200,,2018-05-15
Todd,Fanning,24707,975,2008,P,Male,Open,MPO,United States,IL,23,6,3200,2101.14,2018-05-15
Jay Gibby,Gibbs,36820,938,2013,P,Male,Advanced,MA1,United States,CO,10,6,3200,,2018-05-15
Jimmy,Seechan,65354,949,2016,P,Male,Advanced,MA1,United States,MN,3,16,3200,,2018-05-15
Michael,Waradzyn,52501,937,2016,P,Male,Advanced,MA1,United States,MO,9,52,3200,,2018-05-15
Michael,Olse,19362,1004,2005,P,Male,Open,MPO,United States,TX,25,8,3200,6432,2018-02-14
Taylor,Rafaleowski,111099,999,2020,P,Male,Open,MPO,United States,NC,29,93,3197,4131,2021-01-03
Zak,Fortuna,39518,981,2020,P,Male,Open,MPO,United States,MI,8,22,3197,957,2020-10-08
Dan,Treece,26390,996,2018,P,Male,Open,MPO,United States,MI,22,33,3197,3663,2019-12-12
Daniel,Quiroz,89583,963,2019,P,Male,Advanced,MA1,United States,TX,3,20,3197,,2019-05-17
Mark A.,Roberts,15229,973,2009,P,Male,Advanced,MA1,United States,MI,7,26,3197,,2018-05-15
John,Baker,54600,960,2014,P,Male,Advanced,MA1,United States,NC,9,9,3197,,2018-05-15
Brice,Lang,40312,977,2010,P,Male,Open,MPO,United States,OR,18,11,3197,1272.3,2018-05-15
Case,Jackson,44640,961,2016,A,Male,Advanced,MA1,United States,IL,11,19,3197,,2018-05-15
Austin,Fisher,45903,964,2015,A,Male,Advanced Masters,MM1,United States,NC,4,12,3196,,2018-05-15
Tim,Skellenger,26269,1007,2019,P,Male,Open,MPO,United States,OR,8,14,3195,1069,2019-10-07
Marshal,Wolfe,30571,940,2008,P,Male,Advanced,MA1,United States,MO,6,10,3195,,2018-05-15
Robbie,Bratten,21541,991,2009,P,Male,Open,MPO,United States,TX,10,1,3195,1554,2018-05-15
Dan,Glass,31371,957,2010,A,Male,Advanced,MA1,United States,MI,13,13,3195,,2018-05-15
Logan,Weiss,43210,968,2012,P,Male,Advanced,MA1,United States,LA,1,13,3195,,2018-05-15
Brent,Allison,28313,966,2012,A,Male,Advanced,MA1,United States,NC,1,12,3195,,2018-05-15
Butch,Carruth,14548,935,2012,A,Male,Advanced,MA1,United States,TX,1,9,3195,,2018-05-15
Craig,Cutler,20671,1006,2012,P,Male,Open,MPO,United States,NJ,15,19,3195,2718,2018-05-15
Tyler,Kind,39569,950,2013,A,Male,Advanced,MA1,United States,MI,8,1,3195,,2018-05-15
Brandon,Nelon,72024,932,2019,A,Male,Intermediate,MA2,United States,CO,6,10,3194,,2019-12-08
Benjamin,Hailey,11834,946,2007,A,Male,Advanced,MA1,United States,NC,22,35,3193,0,2016-10-10
Adam,Olsen,26100,995,2014,P,Male,Open,MPO,United States,IA,18,40,3192,3594,2019-12-12
Marcus,Hazle,20203,934,2005,P,Male,Advanced,MA1,United States,TX,13,3,3192,,2018-05-15
Ray,Hill,25183,917,2007,P,Male,Advanced,MA1,United States,IL,19,51,3192,,2018-05-15
Lucas,Biggers,21498,949,2010,P,Male,Advanced,MA1,United States,NC,14,29,3192,,2018-05-15
Naved,Hasnain,26242,986,2008,P,Male,Open,MPO,United States,VA,16,30,3192,1284,2018-05-15
Aaron,Sims,18053,967,2013,P,Male,Advanced,MA1,United States,AL,9,41,3192,,2018-05-15
A.J.,Herr,56485,975,2019,P,Male,Open,MPO,United States,AZ,13,29,3190,1354,2019-12-04
Bryan,Bennett,19792,915,2004,A,Male,Advanced,MA1,United States,NC,18,30,3190,,2018-05-15
Idris,Garcia,60478,953,2016,P,Male,Advanced,MA1,United States,TN,12,12,3190,,2018-05-15
Cory,Obermeyer,53973,963,2014,P,Male,Open,MPO,United States,KS,20,23,3190,898,2019-12-12
Greg,Breazeale,32819,990,2010,P,Male,Open,MPO,United States,CA,20,13,3190,1277,2018-05-15
Andy,DiFronzo,31029,981,2014,P,Male,Open,MPO,United States,PA,27,14,3190,1633,2018-05-15
Brendan,Jameson,47379,947,2015,A,Male,Advanced,MA1,United States,MI,4,13,3190,,2018-05-15
Dakota,Halligan,52572,966,2017,A,Male,Advanced,MA1,United States,IA,2,8,3190,,2018-05-15
Tyler,Schrock,71872,966,2019,P,Male,Open,MPO,United States,WA,18,53,3187,673,2019-11-04
Leonel,Casias,27861,955,2008,P,Male,Advanced,MA1,United States,TX,4,5,3187,,2018-05-15
Das,Loomis,35956,952,2010,P,Male,Advanced,MA1,United States,KS,17,36,3187,0,2018-02-14
CJ,King,37832,998,2021,P,Male,Open,MPO,United States,WI,11,35,3187,2692,2021-08-09
Thomas,Szevin,86375,942,2017,P,Male,Advanced,MA1,United States,NY,17,9,3187,,2018-05-15
Christopher,Watson,27909,985,2015,P,Male,Open,MPO,United States,CA,14,8,3185,1325,2019-12-12
Bradley,Williams,31644,1019,2017,P,Male,Open,MPO,United States,TX,14,55,3185,8742,2019-12-12
Kyle,Jones,46860,957,2018,P,Male,Advanced,MA1,United States,TX,14,17,3185,,2019-01-03
Guy,Boyan,27442,921,2006,P,Male,Advanced,MA1,United States,TX,29,8,3185,,2018-05-15
Keith,Warren,13610,1009,2013,P,Male,Open,MPO,United States,WI,14,22,3185,4633,2018-02-27
Ray,Johnson,10355,1001,2005,P,Male,Open,MPO,United States,CA,12,12,3185,1757,2018-02-14
Adrian,Gutierrez Jr,23485,956,2006,A,Male,Advanced,MA1,United States,IL,12,4,3185,0,2017-01-11
Shane,Diersen,34230,918,2010,A,Male,Advanced,MA1,United States,MO,11,4,3185,,2018-05-15
Kitt,Peterson,58321,918,2015,A,Male,Advanced,MA1,United States,GA,4,10,3185,,2018-05-15
Jake,Hoover,99701,935,2019,P,Male,Intermediate,MA2,United States,OK,6,13,3184,,2019-05-17
John,Gallagher,32029,883,2007,A,Male,Intermediate,MA2,United States,TN,21,3,3184,,2018-05-15
David,Stowell,25674,916,2007,P,Male,Intermediate,MA2,United States,VA,4,57,3184,,2018-05-15
Matthew,Mooney,32448,918,2007,A,Male,Intermediate,MA2,United States,MI,9,9,3184,,2018-05-15
Jon,Kind,34603,924,2009,P,Male,Intermediate,MA2,United States,MI,18,13,3184,,2018-05-15
Ben,Creger,49717,984,2019,P,Male,Open,MPO,United States,OH,32,78,3182,4067,2021-01-26
